studentid,cgpa,internships,projects,certifications,aptitudetestscore,softskillsrating,extracurricularactivities,placementtraining,ssc_marks,hsc_marks,placementstatus
6599,7.9,1,1,0,81.0,4.2,No,Yes,72.0,69.0,NotPlaced
7617,7.6,0,2,0,75.0,3.6,No,No,56.0,70.0,NotPlaced
9812,8.2,2,3,0,77.0,3.5,Yes,Yes,75.0,80.0,NotPlaced
5608,8.4,1,3,0,89.0,4.8,Yes,Yes,79.0,84.0,Placed
2700,8.4,2,3,2,90.0,4.8,Yes,Yes,75.0,84.0,Placed
3052,8.6,1,3,0,77.0,4.0,No,Yes,55.0,70.0,NotPlaced
7114,8.2,1,3,1,86.0,4.5,No,Yes,65.0,82.0,Placed
6792,6.7,0,1,0,63.0,3.4,No,No,69.0,69.0,NotPlaced
8913,8.2,1,2,2,90.0,4.8,Yes,No,70.0,85.0,NotPlaced
7056,6.5,2,1,2,85.0,4.7,No,Yes,66.0,85.0,NotPlaced
692,7.5,0,2,1,62.0,4.5,No,No,55.0,65.0,NotPlaced
3731,8.7,0,3,0,85.0,4.5,Yes,Yes,77.0,65.0,Placed
9285,7.5,2,1,1,75.0,4.8,No,No,62.0,62.0,NotPlaced
2855,8.5,2,3,0,89.0,4.8,Yes,Yes,82.0,70.0,Placed
9660,7.9,2,3,2,90.0,4.8,Yes,Yes,84.0,88.0,Placed
3020,8.3,2,3,2,87.0,4.7,No,Yes,71.0,85.0,Placed
1919,7.4,2,1,3,66.0,3.9,No,No,61.0,57.0,NotPlaced
5985,7.7,1,1,2,64.0,4.4,Yes,Yes,61.0,64.0,NotPlaced
3266,7.6,0,1,1,77.0,3.4,No,No,58.0,67.0,NotPlaced
1397,8.3,0,3,2,89.0,4.5,Yes,Yes,85.0,84.0,Placed
531,6.7,1,2,1,68.0,4.6,No,Yes,72.0,68.0,NotPlaced
6870,6.5,1,1,1,81.0,4.8,No,Yes,55.0,64.0,NotPlaced
9158,6.6,0,2,0,73.0,4.8,Yes,Yes,72.0,65.0,NotPlaced
6090,8.3,2,3,2,79.0,4.4,Yes,Yes,83.0,85.0,Placed
3632,7.6,1,1,1,70.0,4.7,No,Yes,55.0,69.0,NotPlaced
624,7.6,0,1,1,70.0,4.0,No,No,69.0,69.0,NotPlaced
39,8.5,2,3,3,90.0,4.7,Yes,Yes,79.0,86.0,Placed
5107,8.4,2,3,2,90.0,4.7,Yes,Yes,80.0,88.0,Placed
6824,7.8,1,1,0,71.0,4.1,Yes,Yes,77.0,67.0,Placed
4214,7.5,1,1,0,78.0,4.5,No,No,58.0,65.0,NotPlaced
5681,8.6,2,3,2,90.0,4.6,Yes,Yes,76.0,85.0,Placed
3520,8.4,2,3,2,90.0,4.8,Yes,Yes,76.0,85.0,Placed
4436,8.3,1,1,1,75.0,3.9,Yes,Yes,55.0,73.0,Placed
7594,6.8,0,2,0,78.0,4.1,No,Yes,57.0,88.0,NotPlaced
2445,6.5,1,1,2,68.0,3.5,No,No,76.0,61.0,NotPlaced
2191,7.8,1,2,1,78.0,4.8,No,Yes,55.0,69.0,NotPlaced
1612,8.3,2,2,2,68.0,4.8,Yes,Yes,61.0,84.0,Placed
9062,7.6,0,2,0,85.0,4.2,Yes,Yes,81.0,83.0,Placed
3460,8.0,1,2,1,73.0,4.4,Yes,Yes,84.0,75.0,Placed
6313,7.4,1,1,0,68.0,4.4,No,No,56.0,64.0,NotPlaced
7023,8.3,2,1,2,79.0,4.2,Yes,Yes,58.0,87.0,Placed
8543,7.4,1,2,1,90.0,4.4,Yes,Yes,81.0,86.0,NotPlaced
6988,6.7,1,2,0,80.0,3.5,No,No,59.0,73.0,NotPlaced
4768,7.8,1,3,2,82.0,4.8,Yes,No,78.0,77.0,Placed
254,8.1,0,2,2,80.0,4.4,Yes,No,82.0,85.0,Placed
2948,8.5,1,3,2,90.0,4.8,Yes,Yes,87.0,85.0,Placed
8004,7.5,1,1,1,67.0,4.5,No,No,55.0,61.0,NotPlaced
1222,7.5,1,1,1,76.0,3.9,No,No,55.0,66.0,NotPlaced
6464,6.7,1,3,0,87.0,4.4,Yes,Yes,69.0,67.0,NotPlaced
4841,8.0,0,1,3,90.0,4.8,Yes,Yes,81.0,82.0,Placed
6516,7.5,2,1,1,80.0,4.3,No,Yes,72.0,64.0,NotPlaced
6278,8.0,0,3,1,83.0,3.7,No,Yes,59.0,81.0,NotPlaced
8077,8.2,2,3,2,88.0,4.5,Yes,Yes,77.0,83.0,Placed
5904,7.6,0,1,0,76.0,3.5,Yes,Yes,74.0,65.0,Placed
9465,8.2,1,3,0,90.0,4.1,No,Yes,76.0,74.0,Placed
2021,7.4,1,1,1,70.0,3.2,No,Yes,58.0,67.0,NotPlaced
7202,6.5,1,1,0,72.0,4.0,No,No,64.0,71.0,NotPlaced
6099,7.5,1,1,0,72.0,4.3,No,No,59.0,65.0,NotPlaced
3032,8.0,1,3,2,88.0,3.9,No,No,88.0,71.0,Placed
8747,6.5,0,3,0,72.0,4.2,Yes,Yes,75.0,69.0,NotPlaced
6373,7.7,1,3,0,81.0,4.8,Yes,Yes,79.0,85.0,Placed
9777,8.0,1,3,0,90.0,4.8,Yes,No,77.0,84.0,Placed
931,7.5,2,3,1,86.0,4.4,Yes,Yes,71.0,80.0,Placed
2768,7.9,0,3,2,89.0,4.7,Yes,Yes,78.0,82.0,Placed
5049,8.3,1,2,3,85.0,4.6,Yes,Yes,69.0,86.0,Placed
7719,6.5,1,2,0,81.0,3.5,No,Yes,62.0,63.0,Placed
3487,7.0,1,1,2,75.0,4.4,Yes,No,59.0,68.0,NotPlaced
2722,7.4,0,1,1,69.0,3.5,No,Yes,57.0,85.0,NotPlaced
4234,7.5,2,2,1,85.0,4.6,Yes,Yes,71.0,85.0,Placed
2166,6.8,2,3,3,90.0,4.8,Yes,Yes,81.0,83.0,Placed
7815,8.1,2,2,1,76.0,4.8,Yes,Yes,71.0,81.0,NotPlaced
2356,8.2,2,1,2,77.0,4.8,Yes,Yes,60.0,79.0,NotPlaced
9279,7.8,1,3,2,88.0,4.3,Yes,Yes,84.0,86.0,Placed
520,7.9,2,3,1,82.0,4.2,Yes,Yes,83.0,69.0,NotPlaced
3722,8.2,1,2,0,79.0,4.8,Yes,Yes,78.0,69.0,NotPlaced
6014,6.7,1,1,0,60.0,4.0,No,No,61.0,62.0,NotPlaced
9603,8.0,2,3,2,90.0,4.8,Yes,Yes,86.0,88.0,Placed
4218,8.3,2,3,2,84.0,4.8,Yes,Yes,82.0,85.0,Placed
3649,7.0,1,1,0,65.0,4.6,Yes,Yes,58.0,58.0,NotPlaced
608,7.7,1,1,1,78.0,4.2,Yes,Yes,66.0,67.0,NotPlaced
6474,8.4,1,3,0,88.0,4.7,Yes,Yes,72.0,85.0,Placed
5091,7.4,1,1,0,64.0,4.2,Yes,Yes,61.0,70.0,NotPlaced
9384,6.9,0,1,1,74.0,4.8,No,Yes,66.0,62.0,NotPlaced
5310,8.0,1,1,0,83.0,4.7,No,No,55.0,66.0,NotPlaced
1584,8.5,1,3,2,90.0,4.7,Yes,Yes,86.0,87.0,Placed
7076,8.5,1,2,2,90.0,4.8,Yes,Yes,80.0,83.0,Placed
9111,8.2,2,3,2,90.0,4.8,Yes,Yes,86.0,82.0,Placed
9030,7.7,1,1,2,76.0,4.6,No,Yes,76.0,66.0,NotPlaced
9082,8.3,2,2,2,80.0,4.5,Yes,Yes,68.0,79.0,Placed
2135,8.1,2,2,2,79.0,4.6,Yes,Yes,79.0,85.0,NotPlaced
6999,8.1,1,3,2,85.0,4.8,No,Yes,55.0,73.0,Placed
6102,8.0,1,1,2,82.0,4.6,Yes,Yes,63.0,88.0,NotPlaced
1501,7.4,2,2,2,90.0,4.1,Yes,No,81.0,85.0,Placed
3313,8.5,1,3,2,90.0,4.3,Yes,Yes,72.0,87.0,Placed
83,8.2,2,3,2,76.0,4.5,Yes,Yes,73.0,82.0,NotPlaced
315,6.5,1,1,0,79.0,3.6,No,Yes,55.0,64.0,NotPlaced
2261,7.6,1,2,0,85.0,4.6,No,Yes,78.0,73.0,NotPlaced
3063,6.5,1,1,0,70.0,4.1,Yes,Yes,58.0,58.0,NotPlaced
6147,8.4,2,3,0,90.0,4.8,Yes,Yes,58.0,88.0,Placed
3233,7.1,1,1,0,79.0,4.6,No,No,62.0,72.0,NotPlaced
2983,8.7,1,2,1,90.0,4.6,Yes,Yes,75.0,88.0,Placed
1544,8.1,2,3,0,84.0,4.8,Yes,Yes,71.0,88.0,Placed
6028,7.1,0,1,1,69.0,3.7,Yes,No,61.0,66.0,NotPlaced
9844,8.0,2,3,2,85.0,4.8,Yes,No,77.0,82.0,Placed
9341,8.2,1,3,0,86.0,4.8,Yes,Yes,88.0,86.0,Placed
6581,8.4,1,3,0,80.0,4.7,Yes,Yes,71.0,87.0,Placed
4991,6.6,0,1,1,68.0,3.8,No,No,64.0,67.0,NotPlaced
99,7.7,1,3,1,89.0,4.6,No,Yes,61.0,84.0,Placed
6875,7.4,1,2,0,88.0,4.6,No,Yes,73.0,66.0,NotPlaced
8016,8.3,2,3,2,90.0,4.8,Yes,No,75.0,80.0,Placed
8453,8.2,2,3,2,90.0,4.8,Yes,No,76.0,88.0,Placed
1430,7.5,1,3,0,82.0,4.7,Yes,Yes,72.0,88.0,NotPlaced
1164,7.8,0,1,0,61.0,4.0,No,No,56.0,68.0,NotPlaced
5092,8.4,1,3,2,90.0,4.3,Yes,Yes,84.0,80.0,Placed
8540,8.3,1,3,2,87.0,4.7,Yes,Yes,77.0,81.0,Placed
7672,6.7,2,1,0,78.0,4.4,No,Yes,56.0,62.0,NotPlaced
2822,8.6,2,3,2,79.0,4.8,Yes,Yes,78.0,78.0,Placed
729,7.4,0,2,0,71.0,4.0,No,Yes,55.0,73.0,Placed
1601,8.2,1,3,0,88.0,4.8,No,Yes,77.0,88.0,Placed
6759,7.8,0,3,1,90.0,4.7,No,No,75.0,74.0,Placed
9606,7.5,1,1,1,68.0,4.6,Yes,Yes,58.0,66.0,NotPlaced
703,6.9,0,1,0,67.0,3.9,Yes,No,67.0,65.0,NotPlaced
5206,7.4,0,1,0,79.0,4.0,No,Yes,55.0,66.0,NotPlaced
767,7.8,1,3,2,81.0,4.2,Yes,Yes,70.0,65.0,Placed
2767,8.2,0,3,0,90.0,4.5,Yes,No,88.0,77.0,NotPlaced
9180,7.9,1,1,0,90.0,4.1,No,Yes,60.0,69.0,Placed
9266,6.5,0,1,2,85.0,3.6,No,No,68.0,69.0,NotPlaced
1086,8.3,1,3,2,90.0,4.8,Yes,Yes,86.0,84.0,Placed
5439,7.9,1,1,0,71.0,4.4,No,Yes,79.0,71.0,NotPlaced
6412,6.9,1,1,1,75.0,3.7,No,Yes,65.0,66.0,NotPlaced
3803,7.4,1,1,0,76.0,3.4,No,No,63.0,62.0,NotPlaced
339,8.4,2,3,2,87.0,4.8,Yes,Yes,78.0,88.0,Placed
4972,8.0,2,3,0,90.0,4.8,Yes,Yes,89.0,80.0,Placed
379,8.2,2,2,2,81.0,4.8,Yes,Yes,78.0,83.0,Placed
922,7.7,2,1,1,90.0,4.5,Yes,Yes,56.0,73.0,Placed
9208,7.0,1,2,0,72.0,4.6,Yes,Yes,68.0,74.0,Placed
8808,7.9,0,2,2,87.0,3.9,No,Yes,63.0,69.0,NotPlaced
9898,6.5,1,1,0,65.0,3.6,No,Yes,56.0,63.0,NotPlaced
2647,6.8,1,1,1,65.0,4.5,No,Yes,55.0,62.0,NotPlaced
7055,8.2,2,3,2,87.0,4.8,No,Yes,65.0,66.0,Placed
8449,6.6,1,1,0,69.0,3.9,No,Yes,65.0,66.0,NotPlaced
3383,7.3,0,3,0,77.0,4.6,Yes,Yes,87.0,88.0,NotPlaced
8650,8.0,0,2,1,74.0,4.1,Yes,Yes,57.0,87.0,Placed
2933,7.5,1,1,0,68.0,3.7,No,No,57.0,63.0,NotPlaced
1423,6.5,0,1,0,66.0,3.4,No,No,55.0,66.0,NotPlaced
9281,8.2,1,1,2,75.0,4.3,No,Yes,70.0,85.0,Placed
8188,7.9,0,2,0,69.0,4.0,No,Yes,57.0,73.0,NotPlaced
8426,7.3,1,2,1,73.0,4.0,No,No,56.0,75.0,NotPlaced
6179,7.7,1,3,2,90.0,4.5,No,Yes,72.0,88.0,Placed
8762,7.7,1,3,2,78.0,4.4,Yes,No,83.0,85.0,NotPlaced
3494,7.5,1,2,1,82.0,4.7,No,Yes,55.0,72.0,NotPlaced
2688,8.5,2,3,1,90.0,4.7,Yes,Yes,72.0,77.0,Placed
4065,8.3,1,2,2,78.0,4.8,Yes,Yes,77.0,82.0,NotPlaced
6380,7.6,0,2,0,74.0,4.0,Yes,Yes,62.0,63.0,Placed
2022,6.9,1,1,2,78.0,4.6,Yes,Yes,65.0,82.0,NotPlaced
1254,7.4,1,1,1,80.0,4.3,No,No,84.0,67.0,NotPlaced
2696,7.7,1,1,1,66.0,3.3,No,No,55.0,62.0,NotPlaced
7495,6.5,0,3,0,77.0,3.6,Yes,No,60.0,74.0,NotPlaced
4624,8.1,2,3,0,74.0,4.3,Yes,Yes,82.0,84.0,NotPlaced
7945,8.1,2,3,2,90.0,4.8,Yes,Yes,84.0,87.0,Placed
1550,8.6,1,3,2,86.0,4.5,Yes,Yes,79.0,88.0,Placed
1360,6.7,1,1,1,69.0,3.5,No,No,63.0,72.0,NotPlaced
2024,8.3,2,3,0,90.0,4.8,Yes,Yes,68.0,83.0,Placed
4180,6.5,2,2,2,87.0,4.7,Yes,Yes,70.0,82.0,Placed
8555,8.6,2,3,2,90.0,4.8,No,Yes,71.0,85.0,Placed
8534,6.5,1,1,1,66.0,3.7,No,Yes,56.0,57.0,NotPlaced
8887,7.5,1,2,1,78.0,4.7,No,No,55.0,66.0,NotPlaced
569,7.5,1,1,1,71.0,4.3,No,No,57.0,68.0,NotPlaced
2067,7.5,0,2,1,81.0,4.1,Yes,No,56.0,66.0,NotPlaced
592,7.9,0,1,0,66.0,4.1,No,No,72.0,84.0,NotPlaced
9790,7.4,0,1,0,81.0,3.9,No,Yes,60.0,70.0,NotPlaced
5282,8.0,2,3,2,90.0,4.8,Yes,Yes,77.0,83.0,Placed
1954,8.5,2,3,2,90.0,4.8,Yes,Yes,81.0,85.0,Placed
7699,7.6,1,2,1,69.0,4.2,No,No,63.0,60.0,NotPlaced
9797,6.6,1,1,1,64.0,4.1,Yes,No,55.0,69.0,NotPlaced
512,8.3,2,3,2,89.0,4.7,Yes,Yes,80.0,88.0,Placed
2871,6.5,1,1,0,78.0,4.5,Yes,Yes,55.0,77.0,NotPlaced
9332,6.7,1,2,1,78.0,4.4,No,Yes,60.0,69.0,NotPlaced
2687,7.9,1,3,0,83.0,4.6,Yes,Yes,81.0,68.0,Placed
5648,8.5,1,3,1,84.0,3.9,Yes,Yes,72.0,82.0,Placed
6992,7.8,1,2,1,73.0,4.0,Yes,Yes,55.0,87.0,NotPlaced
8019,6.7,1,2,0,67.0,3.9,No,No,59.0,69.0,NotPlaced
3980,8.7,2,3,2,90.0,4.8,Yes,Yes,79.0,85.0,Placed
3601,7.8,0,2,2,85.0,4.7,Yes,Yes,85.0,87.0,Placed
7574,7.4,0,1,0,63.0,4.2,No,Yes,58.0,66.0,NotPlaced
7367,7.2,1,3,3,88.0,4.6,No,Yes,76.0,84.0,Placed
8374,8.5,2,3,2,90.0,4.1,Yes,Yes,77.0,78.0,Placed
818,8.4,1,3,2,78.0,4.8,Yes,No,85.0,81.0,NotPlaced
6921,8.2,1,1,0,79.0,4.6,Yes,No,56.0,61.0,NotPlaced
578,6.7,0,3,2,90.0,4.8,No,No,55.0,63.0,NotPlaced
1777,8.3,0,2,0,79.0,4.3,No,No,75.0,65.0,Placed
2051,8.1,0,3,0,84.0,3.3,No,No,86.0,65.0,NotPlaced
4166,7.6,1,2,2,75.0,3.8,Yes,Yes,75.0,63.0,NotPlaced
5163,7.6,2,1,1,63.0,4.8,No,Yes,78.0,71.0,Placed
758,7.7,0,1,1,76.0,3.9,No,No,58.0,66.0,NotPlaced
1500,7.6,0,3,0,77.0,4.8,Yes,Yes,73.0,74.0,Placed
2584,8.7,2,3,2,90.0,4.8,Yes,Yes,81.0,80.0,Placed
2288,7.5,1,2,1,67.0,3.3,No,Yes,55.0,67.0,NotPlaced
5862,7.5,1,1,1,78.0,4.4,No,Yes,55.0,69.0,NotPlaced
8324,7.0,1,1,1,86.0,3.8,No,No,57.0,72.0,NotPlaced
5458,7.6,1,2,0,81.0,4.7,Yes,Yes,74.0,85.0,NotPlaced
3314,6.5,1,2,1,70.0,3.9,No,No,56.0,68.0,NotPlaced
8602,8.5,2,3,2,90.0,4.6,Yes,Yes,81.0,88.0,Placed
8713,8.2,1,1,1,68.0,3.9,No,Yes,70.0,66.0,Placed
4928,8.4,1,3,0,86.0,4.7,Yes,Yes,80.0,70.0,Placed
5782,6.6,1,3,1,70.0,4.7,Yes,Yes,55.0,62.0,Placed
5274,6.5,1,1,0,76.0,4.5,Yes,Yes,55.0,65.0,Placed
1944,8.3,1,3,2,85.0,4.1,Yes,Yes,76.0,86.0,Placed
2388,7.6,1,1,1,76.0,4.2,Yes,Yes,67.0,65.0,Placed
8325,6.5,1,2,1,79.0,3.1,No,Yes,63.0,69.0,Placed
6744,6.7,1,1,1,79.0,3.5,No,Yes,66.0,69.0,NotPlaced
861,8.0,1,1,0,84.0,3.9,Yes,No,55.0,66.0,NotPlaced
9270,6.6,0,1,0,70.0,4.6,No,No,63.0,70.0,NotPlaced
6341,8.5,1,3,2,88.0,4.6,Yes,Yes,84.0,86.0,Placed
4198,6.7,0,1,1,72.0,4.5,No,Yes,55.0,72.0,Placed
6833,8.1,2,2,1,76.0,4.0,No,Yes,75.0,74.0,Placed
9457,8.1,2,3,2,90.0,4.8,Yes,Yes,78.0,83.0,Placed
4487,7.6,0,2,0,84.0,4.2,No,No,74.0,69.0,NotPlaced
7360,6.5,0,2,1,81.0,4.8,Yes,Yes,55.0,69.0,NotPlaced
1433,8.6,1,3,0,88.0,4.8,Yes,Yes,89.0,82.0,NotPlaced
9986,8.5,2,3,2,90.0,4.8,Yes,Yes,81.0,80.0,Placed
5250,8.1,1,2,1,75.0,4.2,Yes,No,76.0,69.0,NotPlaced
7857,8.3,1,3,0,84.0,4.4,Yes,Yes,73.0,84.0,NotPlaced
7898,7.1,1,1,1,64.0,4.5,No,No,66.0,64.0,NotPlaced
9788,8.0,2,3,2,90.0,4.8,Yes,Yes,86.0,86.0,Placed
1575,7.5,2,3,2,79.0,4.1,Yes,Yes,75.0,70.0,Placed
3592,6.7,1,1,1,60.0,3.3,No,Yes,62.0,69.0,Placed
5509,7.4,0,1,0,72.0,3.7,Yes,No,68.0,74.0,NotPlaced
7813,7.7,2,3,0,79.0,3.9,Yes,Yes,82.0,86.0,Placed
2099,8.1,1,3,2,90.0,4.3,Yes,Yes,74.0,80.0,NotPlaced
7549,8.3,1,3,2,90.0,4.7,Yes,Yes,76.0,80.0,Placed
9202,6.5,0,3,0,85.0,4.3,No,No,55.0,70.0,NotPlaced
3712,7.5,1,2,1,73.0,4.8,Yes,No,60.0,77.0,NotPlaced
3549,8.2,0,3,2,81.0,4.3,Yes,No,88.0,84.0,NotPlaced
3930,8.3,1,2,1,78.0,4.7,No,Yes,74.0,64.0,NotPlaced
7777,8.1,1,3,2,87.0,4.5,Yes,Yes,81.0,88.0,Placed
9114,7.5,2,3,0,81.0,3.9,Yes,Yes,65.0,65.0,NotPlaced
6591,7.7,1,3,1,90.0,4.6,Yes,Yes,81.0,82.0,Placed
5858,8.0,1,1,0,81.0,4.2,Yes,Yes,72.0,70.0,NotPlaced
4494,8.4,2,3,2,83.0,4.8,Yes,No,79.0,82.0,NotPlaced
8179,7.3,1,1,1,67.0,4.4,No,Yes,57.0,58.0,NotPlaced
9651,8.4,2,3,2,80.0,4.7,Yes,Yes,77.0,81.0,Placed
5075,6.5,1,2,0,87.0,4.3,No,No,63.0,68.0,NotPlaced
1563,7.5,1,1,1,87.0,4.2,No,Yes,56.0,67.0,NotPlaced
8511,7.9,2,3,2,88.0,4.6,Yes,Yes,69.0,81.0,Placed
6858,8.4,1,3,2,88.0,4.8,Yes,Yes,73.0,84.0,NotPlaced
4810,7.5,1,1,0,71.0,3.6,Yes,No,61.0,71.0,Placed
9675,8.7,1,2,1,73.0,4.4,Yes,Yes,63.0,85.0,Placed
4339,8.6,1,2,1,83.0,4.6,No,Yes,62.0,81.0,NotPlaced
1189,8.6,2,3,2,90.0,4.3,Yes,No,78.0,79.0,Placed
1085,7.6,1,1,3,79.0,4.8,No,Yes,70.0,66.0,NotPlaced
6510,6.6,1,1,1,81.0,4.0,No,No,55.0,66.0,NotPlaced
6693,7.4,1,2,2,78.0,4.4,Yes,Yes,82.0,68.0,NotPlaced
368,8.0,2,3,1,87.0,4.2,Yes,Yes,75.0,81.0,Placed
9171,8.4,2,2,2,71.0,3.8,Yes,Yes,62.0,80.0,Placed
4911,6.7,1,1,0,83.0,4.2,No,No,55.0,57.0,NotPlaced
9276,8.4,2,1,2,90.0,4.5,Yes,Yes,81.0,83.0,Placed
2613,8.5,2,3,2,90.0,4.8,Yes,Yes,79.0,80.0,Placed
1052,7.5,1,1,1,64.0,3.3,No,No,68.0,58.0,NotPlaced
5021,8.1,0,3,0,77.0,3.9,Yes,No,69.0,65.0,NotPlaced
1778,8.2,1,3,0,77.0,3.4,No,Yes,55.0,84.0,NotPlaced
4105,6.7,1,1,0,80.0,4.5,No,Yes,83.0,74.0,NotPlaced
5194,8.1,1,2,1,81.0,4.7,Yes,Yes,61.0,84.0,NotPlaced
5815,7.5,1,3,2,88.0,4.8,Yes,Yes,81.0,77.0,Placed
8967,7.9,1,2,0,82.0,4.2,Yes,Yes,79.0,86.0,Placed
1270,8.0,2,3,1,85.0,4.8,Yes,Yes,72.0,82.0,NotPlaced
469,7.2,1,2,1,68.0,4.4,No,No,55.0,64.0,NotPlaced
695,7.2,1,2,0,81.0,4.3,Yes,Yes,83.0,63.0,NotPlaced
5927,8.6,1,2,2,83.0,4.0,Yes,Yes,65.0,72.0,NotPlaced
2312,7.0,1,3,1,90.0,4.7,Yes,Yes,74.0,60.0,NotPlaced
5512,7.6,1,3,0,87.0,4.4,Yes,Yes,80.0,88.0,NotPlaced
1100,8.1,0,3,2,90.0,4.7,Yes,Yes,82.0,86.0,Placed
3808,8.5,2,3,2,84.0,4.8,Yes,Yes,86.0,88.0,Placed
736,8.1,2,3,2,87.0,4.6,Yes,Yes,85.0,80.0,Placed
2161,8.4,0,3,2,90.0,4.8,Yes,Yes,88.0,83.0,Placed
4994,8.1,2,2,0,83.0,4.4,No,No,74.0,82.0,NotPlaced
1198,7.2,1,1,0,69.0,4.0,No,No,55.0,67.0,NotPlaced
671,7.3,1,1,1,88.0,4.1,No,No,55.0,68.0,NotPlaced
9400,8.1,2,3,1,79.0,4.4,Yes,Yes,79.0,73.0,Placed
7995,8.3,0,1,0,71.0,4.1,Yes,Yes,55.0,59.0,Placed
5023,8.3,1,3,2,86.0,4.8,Yes,Yes,80.0,84.0,Placed
102,7.3,1,1,0,80.0,4.7,No,Yes,64.0,65.0,NotPlaced
49,8.1,1,3,2,90.0,4.6,Yes,Yes,77.0,87.0,Placed
76,6.5,1,1,0,63.0,4.5,No,Yes,57.0,68.0,NotPlaced
224,7.9,2,3,2,90.0,4.8,Yes,No,81.0,78.0,NotPlaced
8846,7.6,1,1,1,76.0,3.4,No,No,55.0,59.0,NotPlaced
6478,8.3,1,3,1,82.0,4.4,Yes,Yes,72.0,81.0,Placed
9051,7.1,1,1,0,63.0,4.2,No,Yes,55.0,69.0,NotPlaced
4353,7.6,1,1,0,76.0,4.6,No,Yes,59.0,62.0,NotPlaced
6934,7.6,1,1,0,76.0,3.9,No,Yes,57.0,68.0,Placed
879,8.1,1,3,1,90.0,4.8,Yes,Yes,74.0,80.0,Placed
2632,7.5,1,2,0,62.0,3.9,No,No,71.0,72.0,NotPlaced
9759,8.2,1,3,0,79.0,4.3,Yes,No,58.0,77.0,NotPlaced
7446,6.8,1,1,1,64.0,3.3,No,No,55.0,68.0,NotPlaced
8990,8.2,2,3,2,90.0,4.8,Yes,Yes,85.0,88.0,Placed
8477,7.6,1,1,1,63.0,3.8,No,No,62.0,60.0,NotPlaced
6491,7.7,2,3,2,90.0,4.8,Yes,Yes,86.0,88.0,Placed
2852,7.3,1,3,0,90.0,4.7,Yes,Yes,76.0,88.0,NotPlaced
7627,7.4,1,2,0,73.0,4.2,No,No,55.0,61.0,NotPlaced
4144,7.4,1,2,0,89.0,4.2,Yes,Yes,74.0,83.0,NotPlaced
4870,8.3,2,3,2,90.0,4.5,Yes,Yes,87.0,86.0,Placed
1119,8.2,1,3,2,90.0,4.8,Yes,Yes,72.0,85.0,Placed
1677,6.6,1,3,0,86.0,4.4,No,No,60.0,65.0,NotPlaced
9334,7.9,0,2,0,75.0,4.3,No,No,79.0,63.0,NotPlaced
4805,7.5,1,3,0,84.0,4.2,Yes,Yes,82.0,69.0,Placed
5743,6.5,1,3,2,77.0,4.2,Yes,Yes,78.0,81.0,NotPlaced
663,8.4,1,2,1,85.0,4.8,Yes,Yes,55.0,66.0,Placed
4757,7.8,1,1,0,79.0,4.6,No,No,76.0,63.0,NotPlaced
3329,6.5,1,2,1,88.0,4.5,Yes,Yes,72.0,87.0,Placed
1116,7.3,1,1,1,75.0,3.7,No,Yes,55.0,74.0,NotPlaced
471,8.2,1,2,0,83.0,4.6,Yes,Yes,66.0,86.0,Placed
3294,7.5,1,1,1,64.0,4.3,No,No,55.0,71.0,NotPlaced
3302,6.9,1,3,1,79.0,4.2,Yes,Yes,73.0,71.0,NotPlaced
1486,7.9,0,2,0,83.0,4.0,No,Yes,62.0,69.0,NotPlaced
1637,8.2,1,3,1,82.0,4.8,No,Yes,70.0,86.0,NotPlaced
7267,7.4,1,1,0,85.0,3.9,No,Yes,62.0,68.0,NotPlaced
6299,8.4,2,1,1,87.0,4.2,Yes,Yes,76.0,78.0,NotPlaced
9410,6.9,0,1,1,70.0,3.5,No,Yes,59.0,71.0,NotPlaced
2030,7.6,1,1,0,74.0,4.1,No,Yes,55.0,64.0,NotPlaced
4355,8.8,2,3,2,90.0,4.8,Yes,Yes,70.0,79.0,Placed
4871,7.6,0,1,0,90.0,4.1,No,Yes,77.0,79.0,NotPlaced
8145,7.7,1,2,0,71.0,4.4,No,Yes,59.0,74.0,NotPlaced
2834,8.1,1,2,2,84.0,4.3,Yes,Yes,75.0,84.0,NotPlaced
14,7.7,1,1,1,74.0,4.6,No,Yes,63.0,73.0,NotPlaced
1867,7.7,1,1,0,65.0,3.0,No,No,55.0,74.0,NotPlaced
2619,7.4,1,0,1,67.0,3.6,No,No,55.0,63.0,NotPlaced
405,6.9,0,1,2,76.0,4.8,Yes,No,78.0,82.0,Placed
7100,8.3,1,3,0,88.0,4.8,Yes,Yes,73.0,85.0,Placed
3587,7.5,1,2,1,73.0,4.2,Yes,Yes,76.0,71.0,NotPlaced
3094,7.4,1,2,1,66.0,3.5,No,No,55.0,65.0,NotPlaced
4934,7.5,1,2,1,90.0,3.8,Yes,Yes,82.0,86.0,Placed
4334,6.6,1,2,1,80.0,4.1,Yes,Yes,58.0,64.0,NotPlaced
6318,6.5,1,1,0,72.0,4.2,No,Yes,72.0,64.0,NotPlaced
3060,7.7,1,1,0,67.0,4.4,No,Yes,81.0,73.0,NotPlaced
9588,8.1,2,3,2,90.0,4.6,Yes,No,74.0,84.0,Placed
3127,8.6,1,3,1,85.0,4.8,Yes,No,73.0,86.0,NotPlaced
3747,8.4,1,3,2,90.0,4.8,Yes,Yes,85.0,68.0,Placed
8249,8.4,1,3,2,80.0,4.5,Yes,Yes,72.0,73.0,Placed
